TOT_POP,0-9,0-9_y-o_%_of_total_pop,19-Oct,10-19_y-o_%_of_total_pop,20-29,20-29_y-o_%_of_total_pop,30-39,30-39_y-o_%_of_total_pop,40-49,40-49_y-o_%_of_total_pop,50-59,50-59_y-o_%_of_total_pop,60-69,60-69_y-o_%_of_total_pop,70-79,70-79_y-o_%_of_total_pop,80+,80+_y-o_%_of_total_pop,White-alone_pop,%_White-alone,Black-alone_pop,%_Black-alone,Native_American-American_Indian-alone_pop,%_NA-AI-alone,Asian-alone_pop,%_Asian-alone,Hawaiian-Pacific_Islander-alone_pop,%_Hawaiian-PI-alone,Two_or_more_races_pop,%_Two_or_more_races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,Percent_of_Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
92387,9570,10.35860024,11341,12.2755366,13573,14.69146092,10214,11.05566801,10553,11.42260275,12179,13.18259062,12140,13.14037689,8410,9.103012329,4407,4.770151645,80358,86.97976988,9298,10.06418652,417,0.451362205,708,0.766341585,52,0.056284975,1554,1.682054835,92387,-204,2086,9.4,12.1,-2.7,0.3,0.2,0.5,7979,22812,17453,15185,12645,14.0,17.9,16.0,48707,42141,40375,1766,48707,97.6,217.1,196.7,77.2,71.2,7.6,6.9,47.95253782,10.11218279,1.9090289,43.18941621,35.30758402,119.8718939,48,92590,23452,25.3,38,0,1,77,74219,34665,34.4,25531,8.6,6397,9.4,6987,13.2,9794,3.3,2469,4
32957,3767,11.43004521,4018,12.19164366,3916,11.88214947,3646,11.06290014,4145,12.57699427,5014,15.21376339,4261,12.92896805,2930,8.890372303,1260,3.823163516,25772,78.19886519,3606,10.94152987,1913,5.80453318,77,0.23363777,7,0.021239797,1582,4.800194192,32957,-120,229,10.8,12.4,-1.6,-0.1,-1.8,-1.9,4919,9710,6028,2738,6297,19.3,31.4,33.2,43909,13919,13336,583,43909,88.0,217.1,196.7,77.2,71.2,7.6,6.9,17.10599748,3.607295487,0.681003447,15.40686016,12.59519247,42.76162239,6,33288,7710,23.2,39,0,1,79,25842,11977,36.0,9303,9.8,2523,11.4,2956,15.3,3964,3.7,958,4
163941,19180,11.69933086,23398,14.27220768,34582,21.09417412,20928,12.7655681,19365,11.81217633,18752,11.43826133,15105,9.213680531,8719,5.318376733,3912,2.386224312,115690,70.56807022,37852,23.08879414,611,0.372695055,6876,4.194191813,148,0.09027638,2764,1.685972393,163941,2300,4958,11.5,6.8,4.6,2.1,7.4,9.5,9049,22855,30707,32377,30075,19.0,19.3,19.2,48937,74654,71951,2703,48937,98.1,217.1,196.7,77.2,71.2,7.6,6.9,85.09191773,17.94409775,3.387577332,76.63974458,62.65341045,212.7130241,28,156597,24513,15.7,40,0,1,81,129048,55106,32.1,41424,6.3,8188,7.2,9275,11.2,14475,2.8,3551,4
96174,11361,11.812964,12395,12.88809865,11370,11.82232204,13004,13.52132593,13397,13.92996028,14143,14.7056377,10741,11.16829912,6670,6.935346351,3093,3.216045917,78056,81.16122861,13320,13.84989706,795,0.826626739,1535,1.596065465,185,0.192359681,2283,2.373822447,96174,2098,2696,10.5,8.9,1.6,0.4,20.0,20.4,10123,19463,18341,16367,10633,11.4,15.8,15.8,64863,42393,40890,1503,64863,130.0,217.1,196.7,77.2,71.2,7.6,6.9,49.91814187,10.52668739,1.98728117,44.95977697,36.75486362,124.7855166,10,91695,18399,20.1,41,0,1,83,74478,36584,33.4,24876,7.8,5840,8.9,6606,13.1,9737,3.1,2298,3
9974,1276,12.79326248,1164,11.67034289,1286,12.89352316,1094,10.96851815,1083,10.8582314,1459,14.62803289,1311,13.14417485,866,8.682574694,435,4.361339483,2585,25.9173852,7236,72.54862643,37,0.370964508,44,0.441146982,4,0.040104271,68,0.681772609,9974,-130,96,11.9,13.7,-1.9,-0.2,-11.0,-11.2,1588,2722,1750,996,2474,25.1,39.6,40.1,33973,3625,3360,265,33973,68.1,217.1,196.7,77.2,71.2,7.6,6.9,5.176903809,1.091700252,0.206096683,4.662682383,3.811768355,12.94123924,0,10362,2481,23.9,42,0,1,85,7718,4764,45.8,3535,11.0,849,12.1,932,22.3,1719,5.0,385,3
18439,1694,9.187049189,2507,13.59618201,3437,18.63983947,1671,9.062313574,1781,9.65887521,2355,12.77184229,2541,13.78057378,1615,8.758609469,838,4.544715006,3128,16.9640436,14886,80.73105917,49,0.265741092,112,0.607408211,3,0.016269863,261,1.415478063,18439,-372,1723,9.2,13.0,-3.8,-0.1,-16.1,-16.2,2215,3658,3752,2510,5031,30.2,39.7,39.0,32495,7816,7389,427,32495,65.1,217.1,196.7,77.2,71.2,7.6,6.9,9.570576433,2.018233501,0.381012306,8.619931868,7.046841457,23.92455488,0,19358,4854,25.1,43,0,1,87,15321,8870,46.0,7048,9.3,1425,9.7,1489,19.8,3037,4.6,697,6
366519,43078,11.75327882,46922,12.80206483,50959,13.90350841,48362,13.19495033,44447,12.12679288,54475,14.86280384,40881,11.1538556,24151,6.58929005,13244,3.613455237,252338,68.84718118,91273,24.90266535,2968,0.809780666,9815,2.677896644,422,0.115137278,9703,2.647338883,366519,4854,8320,11.4,8.8,2.6,1.5,9.3,10.7,21617,50768,69750,101650,42667,11.9,16.9,15.2,63755,179752,173532,6220,63755,127.8,217.1,196.7,77.2,71.2,7.6,6.9,190.2379795,40.11719315,7.573526183,171.3416567,140.0727417,475.557456,100,353213,70040,19.8,44,0,1,89,286553,127744,33.1,94849,7.1,20256,7.1,20400,12.2,34952,3.0,8511,3
19066,2364,12.39903493,2380,12.48295395,2332,12.23119689,2075,10.88324767,2260,11.85356131,2571,13.48473723,2475,12.98122312,1643,8.617434176,966,5.066610721,8939,46.88450645,9795,51.37417392,46,0.241267177,58,0.304206441,35,0.183572852,193,1.012273156,19066,-300,254,12.0,14.4,-2.4,0.1,-13.3,-13.2,2192,5378,3869,2084,4499,24.0,34.5,33.1,37733,7589,7209,380,37733,75.6,217.1,196.7,77.2,71.2,7.6,6.9,9.896014441,2.08686154,0.393968253,8.913044145,7.286462347,24.73808576,5,19743,5124,26.0,45,0,1,91,14731,8435,44.6,6570,10.2,1508,11.1,1629,19.0,2804,4.4,645,6
29763,3232,10.85912038,3582,12.03507711,3376,11.34294258,3273,10.99687531,3708,12.45842153,4275,14.36347142,3834,12.88176595,2907,9.767160568,1576,5.295165138,27986,94.02949971,1154,3.877297315,126,0.423344421,97,0.325908007,19,0.063837651,381,1.280112892,29763,-8,750,9.6,13.6,-3.9,0.0,3.7,3.8,4343,7435,6770,2806,5844,20.2,27.4,25.9,37887,12549,12036,513,37887,76.0,217.1,196.7,77.2,71.2,7.6,6.9,15.44818409,3.257697472,0.615004569,13.91371724,11.37453996,38.61741564,4,30058,8196,27.3,46,0,1,93,23580,12285,35.0,8253,10.6,2495,12.0,2823,15.1,3558,3.8,902,6
96109,13202,13.7364867,12925,13.44827227,11760,12.23610692,11415,11.8771395,11750,12.22570207,12618,13.12884329,11151,11.60245138,7625,7.933700278,3663,3.811297589,89384,93.00273648,2906,3.02365023,1078,1.121643134,705,0.733542124,261,0.271566659,1775,1.846861376,96109,500,1046,14.2,11.8,2.4,0.4,2.4,2.8,12151,19818,19442,12233,17341,18.3,27.9,26.9,46233,42598,41157,1441,46233,92.7,217.1,196.7,77.2,71.2,7.6,6.9,49.88440427,10.51957284,1.98593805,44.92939053,36.73002254,124.7011793,20,94738,21466,22.7,47,0,1,95,72173,39015,38.9,28075,9.7,7011,11.1,7986,14.5,10471,3.6,2569,5
413757,53407,12.90781787,53561,12.94503779,57388,13.86997682,53044,12.82008522,48602,11.74650822,53867,13.01899424,49214,11.89442112,29685,7.174500975,14989,3.622657744,244947,59.20069026,149329,36.09099061,3885,0.938956924,8548,2.065946921,179,0.043262108,6869,1.660153182,413757,-758,7277,12.9,10.9,2.0,1.4,-5.2,-3.8,38247,92986,82763,63703,84539,20.8,31.4,30.4,43598,187406,178608,8798,43598,87.4,217.1,196.7,77.2,71.2,7.6,6.9,214.7563856,45.28760988,8.549623548,193.4246516,158.1257108,536.848639,157,414328,88103,21.3,48,0,1,97,317046,155134,36.9,116990,8.8,28026,9.1,28849,14.4,45540,3.5,11166,3
21067,2298,10.90805525,2776,13.17700669,2494,11.83842028,2141,10.16281388,2506,11.8953814,3019,14.33046945,2889,13.71339061,1893,8.985617316,1051,4.988845113,11612,55.11938102,8686,41.23036028,283,1.343333175,99,0.469929273,9,0.042720843,378,1.794275407,21067,-235,230,9.6,13.4,-3.7,-0.1,-7.3,-7.4,2409,6805,3464,2078,4560,21.9,31.6,30.1,39556,7158,6716,442,39556,79.3,217.1,196.7,77.2,71.2,7.6,6.9,10.93461325,2.305880208,0.435315703,9.848479021,8.051185475,27.3343781,8,21745,5536,25.5,49,0,1,99,16524,9388,42.1,6957,11.1,1838,12.2,2012,19.6,3235,4.5,750,6
225763,29734,13.17044866,29321,12.98751345,33292,14.74643764,30303,13.42248287,26985,11.95280006,28056,12.42719135,25618,11.34729783,14341,6.352236638,8113,3.59359151,81145,35.94255923,133229,59.01277003,760,0.336636207,7203,3.190513946,215,0.095232611,3211,1.422287975,225763,-1316,9120,13.5,9.7,3.8,1.1,-10.7,-9.6,21646,38289,41976,48131,43567,20.1,31.3,31.9,49640,105579,101360,4219,49640,99.5,217.1,196.7,77.2,71.2,7.6,6.9,117.1800015,24.71080047,4.665029621,105.5405216,86.27995379,292.9269095,88,227120,44214,19.5,50,0,1,101,172989,89485,36.6,63314,8.1,13991,8.4,14595,15.9,27581,3.6,6253,3
119089,14531,12.20179865,15278,12.82906062,14369,12.06576594,14299,12.00698637,15005,12.5998203,16956,14.23809084,14526,12.19760011,9376,7.873103309,4749,3.98777385,98591,82.78766301,15539,13.04822444,1311,1.100857342,836,0.701995986,182,0.152826877,2630,2.208432349,119089,278,1998,11.9,11.2,0.6,0.7,1.1,1.8,13706,24350,26356,17849,15419,13.2,20.1,18.5,52797,56339,54356,1983,52797,105.8,217.1,196.7,77.2,71.2,7.6,6.9,61.81194082,13.03483971,2.460782823,55.67216586,45.51230014,154.51767,34,119157,26739,22.4,51,0,1,103,91921,45187,37.4,34378,8.7,8042,9.7,8910,13.7,12583,3.4,3088,4
9140,1032,11.29102845,1451,15.87527352,1346,14.72647702,897,9.814004376,960,10.50328228,1046,11.44420131,1131,12.37417943,804,8.796498906,473,5.175054705,2791,30.53610503,6205,67.88840263,24,0.262582057,55,0.601750547,4,0.043763676,61,0.667396061,9140,-179,783,11.6,14.2,-2.6,-0.1,-16.8,-16.9,1275,2293,1334,913,2943,35.3,52.8,49.7,26814,3397,3175,222,26814,53.8,217.1,196.7,77.2,71.2,7.6,6.9,4.744024546,1.000415109,0.188863413,4.27280098,3.493038176,11.8591264,0,9680,2278,23.5,52,0,1,105,7198,4435,44.1,3174,11.7,845,12.9,926,22.7,1632,5.3,378,6
19938,2107,10.56776006,2261,11.34015448,2602,13.05045641,2524,12.65924366,2371,11.89186478,2923,14.66044739,2568,12.87992778,1671,8.380981041,911,4.56916441,11530,57.82927074,8019,40.21968101,48,0.240746314,67,0.336041729,67,0.336041729,207,1.038218477,19938,-244,1776,10.7,11.0,-0.3,0.1,-12.1,-12.0,2829,5352,4425,1959,4177,23.1,30.8,29.9,37586,7805,7449,356,37586,75.4,217.1,196.7,77.2,71.2,7.6,6.9,10.34861722,2.182305957,0.411986732,9.320689928,7.619715005,25.86950351,4,20170,4974,24.7,53,0,1,107,16017,8970,41.9,6711,10.1,1612,11.1,1784,18.0,2883,4.2,669,4
33338,3580,10.73849661,4654,13.96004559,8134,24.3985842,3336,10.00659908,3278,9.832623433,3521,10.56152139,3350,10.0485932,2279,6.836042954,1206,3.617493551,19163,57.48095267,12562,37.6807247,236,0.707900894,710,2.129701842,30,0.089987402,637,1.910732497,33338,-97,2241,10.3,10.3,0.0,3.0,-5.9,-2.9,3660,6405,4657,4536,7315,23.6,30.6,29.5,37259,15230,14544,686,37259,74.7,217.1,196.7,77.2,71.2,7.6,6.9,17.30375167,3.648997692,0.6888762,15.58497145,12.74079942,43.25596891,9,33287,6441,19.3,54,0,1,109,27010,13764,37.6,10156,7.6,2064,8.6,2336,13.4,3626,3.3,887,5
22725,2630,11.57315732,2864,12.60286029,2655,11.68316832,2317,10.19581958,2672,11.7579758,3279,14.4290429,3126,13.75577558,2109,9.280528053,1073,4.721672167,17689,77.83938394,4428,19.48514851,107,0.470847085,89,0.391639164,26,0.114411441,386,1.698569857,22725,42,400,10.9,13.7,-2.8,-0.2,4.9,4.7,3340,5719,4329,2350,4375,19.7,31.4,28.7,40546,9538,9155,383,40546,81.3,217.1,196.7,77.2,71.2,7.6,6.9,11.79518138,2.487355947,0.469575609,10.62356699,8.684824129,29.48562881,0,22530,6129,27.2,55,0,1,111,17851,9782,36.1,6444,10.1,1796,11.3,2013,16.1,2880,3.8,682,6
57781,7989,13.8263443,7264,12.57160658,8263,14.30054862,7802,13.5027085,7032,12.17009051,7630,13.2050328,6332,10.95861962,3656,6.327339437,1813,3.137709628,28865,49.95586785,26397,45.68456759,359,0.621311504,507,0.877451065,162,0.280368979,1491,2.580433014,57781,753,574,13.2,11.4,1.8,-0.6,11.9,11.3,6495,12583,13434,6438,12384,21.7,31.6,32.6,39104,23753,22798,955,39104,78.4,217.1,196.7,77.2,71.2,7.6,6.9,29.99064357,6.324396654,1.193951518,27.01167543,22.08219243,74.97069829,8,58480,10680,18.3,56,0,1,113,43813,22378,38.3,16780,8.2,3613,9.4,4127,15.6,6821,3.6,1584,3
88690,10885,12.27308603,10996,12.39824106,10434,11.76457323,11652,13.13789604,11848,13.35889052,12364,13.9406923,10710,12.07576953,6812,7.680685534,2989,3.370165746,77839,87.76524975,8384,9.453151426,319,0.359679784,790,0.890743038,67,0.07554403,1291,1.455631977,88690,714,1562,11.5,10.9,0.7,0.4,7.0,7.4,9255,21865,19587,9991,10432,12.0,15.0,14.0,57284,39683,38296,1387,57284,114.8,217.1,196.7,77.2,71.2,7.6,6.9,46.03364737,9.707529106,1.832636336,41.46112899,33.89469976,115.075046,6,86937,18943,21.8,57,0,1,115,68564,36408,38.0,26054,8.3,5711,9.8,6712,13.0,8914,3.2,2181,2
215707,26169,12.13173425,29617,13.73019883,25406,11.77801369,28165,13.05706352,30653,14.21047996,29307,13.58648537,24799,11.49661346,14597,6.767049748,6994,3.242361166,178681,82.8350494,28171,13.05984507,851,0.394516636,4871,2.258155739,125,0.057948977,3008,1.394484185,215707,1978,2512,10.6,7.3,3.3,0.7,5.3,6.0,11258,29106,42634,60424,16916,8.0,8.9,8.2,75663,112891,109672,3219,75663,151.7,217.1,196.7,77.2,71.2,7.6,6.9,111.9605364,23.61012494,4.45723854,100.8395056,82.43684745,279.8792755,32,208721,41610,19.9,58,0,1,117,165062,71797,32.7,53975,6.6,10912,6.9,11446,10.6,17570,2.7,4464,2
12691,1343,10.58230242,1719,13.54503191,2663,20.98337404,1044,8.226302104,1196,9.424001261,1540,12.13458356,1670,13.15893153,880,6.93404775,636,5.01142542,3205,25.25411709,9111,71.79103302,17,0.133953195,256,2.017177527,4,0.031518399,98,0.772200772,12691,-89,939,10.1,11.6,-1.6,3.1,-8.4,-5.3,1238,2969,1936,1715,4076,34.7,48.1,53.2,27859,4768,4487,281,27859,55.9,217.1,196.7,77.2,71.2,7.6,6.9,6.587135176,1.389088419,0.262239122,5.932835584,4.850125545,16.46653973,0,13084,3005,23.0,59,0,1,119,10284,5496,40.4,4155,9.3,954,9.9,1020,18.9,1946,4.4,456,6
79828,8787,11.00741594,10018,12.54948138,10267,12.86140201,9598,12.0233502,10130,12.68978303,11004,13.78463697,10425,13.05932755,6567,8.226436839,3032,3.798166057,51346,64.3207897,26208,32.83058576,326,0.408378013,525,0.657663978,22,0.027559252,1401,1.7550233,79828,-194,2942,10.4,13.3,-2.9,0.3,0.2,0.5,10671,19607,17827,8017,14825,19.3,26.4,24.1,41630,34978,33481,1497,41630,83.5,217.1,196.7,77.2,71.2,7.6,6.9,41.43391591,8.737542378,1.649517346,37.31828847,30.50790498,103.5766239,14,80888,18842,23.3,60,0,1,121,62910,36113,38.7,24346,9.8,6165,11.1,6955,16.6,10465,3.9,2427,5
40497,4573,11.29219448,4627,11.42553769,4809,11.8749537,4119,10.17112379,4642,11.46257747,5793,14.30476332,6048,14.93443959,4039,9.97357829,1847,4.560831667,28523,70.43237771,10994,27.14768995,173,0.427192138,251,0.619798998,24,0.059263649,532,1.313677556,40497,-116,576,10.1,13.7,-3.6,-0.2,1.1,0.8,5581,9402,8355,5244,7839,19.7,30.7,33.6,42205,17772,17028,744,42205,84.6,217.1,196.7,77.2,71.2,7.6,6.9,21.01955821,4.432583225,0.836805431,18.93168723,15.47675788,52.54475292,6,40756,11006,27.0,61,0,1,123,32128,15892,35.0,11245,10.4,3349,11.6,3725,16.7,5377,4.0,1295,6
208911,24770,11.85672368,29202,13.97820124,41424,19.82853943,26670,12.76620188,23895,11.43788503,23262,11.13488519,21875,10.47096611,11646,5.574622686,6167,2.951974764,134982,64.61220328,67003,32.07250935,699,0.334592243,3394,1.624615267,138,0.066056838,2695,1.290023024,208911,1202,10557,11.9,8.7,3.3,1.1,1.4,2.5,14748,38097,36040,38669,33330,16.8,20.9,19.9,52557,101569,97855,3714,52557,105.4,217.1,196.7,77.2,71.2,7.6,6.9,108.4331413,22.86627143,4.31681012,97.66248639,79.83961688,271.061483,84,204424,36426,17.8,62,0,1,125,165150,75284,34.0,56151,6.5,10770,7.5,12334,12.0,19810,2.8,4691,4
63711,7777,12.2066833,7664,12.0293199,7740,12.14860856,7024,11.02478379,7958,12.49077867,8787,13.79196685,8392,13.17197972,5712,8.965484767,2657,4.170394437,57950,90.95760544,3932,6.171618716,355,0.557203623,386,0.60586084,69,0.108301549,1019,1.599409835,63711,-224,851,11.7,15.6,-4.0,0.1,0.5,0.5,8606,16685,14479,5204,11231,17.9,24.7,24.0,45434,25132,24064,1068,45434,91.1,217.1,196.7,77.2,71.2,7.6,6.9,33.06855009,6.973462475,1.316485439,29.78385375,24.34846337,82.66485797,12,64927,16386,25.2,63,0,1,127,49568,26556,36.6,18142,10.2,5069,11.8,5870,14.9,7386,3.7,1828,2
16378,1801,10.99645866,2192,13.38380755,1959,11.96116742,1751,10.69117108,2011,12.2786665,2358,14.39736232,2180,13.31053853,1418,8.657955794,708,4.322872146,10838,66.17413604,3850,23.50714373,1287,7.858102332,148,0.90365124,18,0.109903529,237,1.447063133,16378,-154,147,9.7,11.3,-1.6,0.7,-8.6,-7.8,2243,4954,2996,1276,2846,17.6,25.8,24.5,44424,6667,6278,389,44424,89.1,217.1,196.7,77.2,71.2,7.6,6.9,8.500835231,1.792647556,0.338425053,7.656447971,6.259188101,21.25041271,0,16746,4103,24.5,64,0,1,129,12774,6941,34.9,4458,10.4,1331,11.8,1506,17.3,2214,4.1,518,6
10627,1314,12.36473134,1510,14.20909005,1317,12.39296132,1123,10.5674226,1189,11.18848217,1339,12.59998118,1426,13.41865061,887,8.346664157,522,4.912016562,2915,27.4301308,7575,71.2807001,24,0.225839842,25,0.235249835,2,0.018819987,86,0.809259434,10627,-85,108,12.7,13.0,-0.4,0.0,-7.6,-7.6,1662,2903,1738,901,3504,33.4,50.6,50.5,25385,2734,2472,262,25385,50.9,217.1,196.7,77.2,71.2,7.6,6.9,5.515836854,1.16317411,0.219589879,4.967949236,4.061325677,13.78850506,0,10919,2751,25.2,65,0,1,131,8102,4769,45.3,3670,11.2,911,12.2,991,21.8,1770,5.0,405,6
23660,2523,10.6635672,2802,11.84277261,2549,10.77345731,2489,10.51986475,2953,12.48098056,3545,14.98309383,3220,13.60946746,2417,10.21555368,1162,4.911242604,22757,96.18343195,207,0.874894336,206,0.870667794,87,0.367709214,48,0.202874049,355,1.500422654,23660,-85,301,10.2,14.3,-4.1,0.1,0.5,0.6,3755,6420,4683,2326,4338,18.6,27.6,26.2,41156,9781,9371,410,41156,82.5,217.1,196.7,77.2,71.2,7.6,6.9,12.28048367,2.589696005,0.488895881,11.06066424,9.042153527,30.6987889,4,23968,6575,27.4,66,0,1,133,18827,9848,36.1,6797,11.0,2062,12.4,2342,15.7,2947,3.9,731,6
5723,364,6.360300542,376,6.569980779,994,17.36851302,968,16.91420584,1112,19.43036869,1100,19.22068845,645,11.27031277,129,2.254062555,35,0.61156736,1910,33.37410449,401,7.006814608,674,11.77704001,2359,41.21964005,135,2.358902673,244,4.263498165,5723,-3,2528,5.4,1.9,3.5,26.2,-30.6,-4.4,459,1664,1309,675,550,10.0,8.1,7.8,82633,3615,3487,128,82633,110.3,276.9,256.7,112.8,105.6,9.6,8.5,3.725113162,2.685185738,0.162973701,1.691822228,4.594306233,6.565511948,0,5784,707,12.2,67,1,2,16,5085,1996,30.4,1546,5.3,268,5.0,254,11.2,571,2.3,119,6
291538,40841,14.00880846,37189,12.75614157,48243,16.54775707,45464,15.59453656,34724,11.91062572,35998,12.34761849,29237,10.0285383,13785,4.728371602,6057,2.077602234,186316,63.90796397,17799,6.105207554,25865,8.871913781,29418,10.09062283,7827,2.684727205,24313,8.339564654,291538,-2726,7605,14.5,6.1,8.4,3.9,-21.8,-17.8,11867,45753,66655,67719,27075,9.5,12.1,11.0,82113,151950,143602,8348,82113,109.6,276.9,256.7,112.8,105.6,9.6,8.5,189.762719,136.7872933,8.302118958,86.18390156,234.0406868,334.4567923,73,298225,43608,14.6,68,1,2,20,220199,81868,27.7,60995,5.1,11289,5.5,12059,8.9,19490,2.4,5309,3
18216,3920,21.51954326,3214,17.6438296,2826,15.51383399,2351,12.90623628,1671,9.173254282,2011,11.03974528,1417,7.778875714,590,3.238910848,216,1.185770751,1876,10.29863856,167,0.91677646,15263,83.78897672,174,0.955204216,43,0.236056214,693,3.804347826,18216,137,294,24.0,7.5,16.4,0.3,-9.4,-9.0,1798,4371,2314,1194,5869,32.7,41.2,38.9,44304,7400,6455,945,44304,59.1,276.9,256.7,112.8,105.6,9.6,8.5,11.85683407,8.546801223,0.51873649,5.384978805,14.62342868,20.89767004,0,17957,2082,11.6,69,1,2,50,11674,5557,37.0,4319,9.2,1069,11.8,1373,15.8,1839,4.0,472,6
877,111,12.65678449,76,8.665906499,123,14.02508552,119,13.56898518,103,11.74458381,151,17.21778791,121,13.79703535,48,5.473204105,25,2.850627138,398,45.38198404,9,1.02622577,286,32.61117446,12,1.368301026,3,0.342075257,169,19.27023945,877,7,16,6.9,10.3,-3.4,1.1,10.3,11.4,36,225,240,144,96,11.2,15.2,16.8,77257,441,413,28,77257,103.1,276.9,256.7,112.8,105.6,9.6,8.5,0.57084121,0.411481372,0.024974303,0.259257049,0.704037492,1.006107632,0,917,164,17.9,70,1,2,60,710,293,32.0,227,7.3,52,7.7,55,11.7,83,3.1,22,6
2059,219,10.63623118,190,9.227780476,275,13.35599806,303,14.7158815,330,16.02719767,356,17.28994658,277,13.45313259,81,3.933948519,28,1.359883439,1707,82.90432249,44,2.136959689,109,5.293831957,110,5.342399223,1,0.048567266,88,4.273919378,2059,-7,106,13.6,0.5,13.1,12.6,-29.6,-17.0,25,418,461,697,135,6.9,7.3,7.0,75477,1088,1003,85,75477,100.8,276.9,256.7,112.8,105.6,9.6,8.5,1.340207584,0.9660663,0.058634082,0.608677611,1.652922686,2.362115866,0,2303,481,20.9,71,1,2,68,1675,583,27.2,456,6.1,103,6.4,108,9.4,157,2.6,44,6
5000,980,19.6,742,14.84,790,15.8,636,12.72,461,9.22,629,12.58,491,9.82,195,3.9,76,1.52,826,16.52,37,0.74,3617,72.34,45,0.9,12,0.24,463,9.26,5000,65,52,20.7,8.7,12.1,0.2,0.4,0.6,370,1138,835,559,1091,22.0,31.6,30.1,54524,2027,1861,166,54524,72.8,276.9,256.7,112.8,105.6,9.6,8.5,3.254510888,2.345959932,0.142384851,1.478090361,4.013896761,5.73607544,0,4974,701,14.1,72,1,2,70,3422,1564,34.9,1194,8.4,286,9.9,338,14.0,478,3.6,125,6
98971,14394,14.5436542,12072,12.1975124,20530,20.7434501,15401,15.56112397,10435,10.54349254,10663,10.77386305,9536,9.635145649,4434,4.480100231,1506,1.521657859,74934,75.71308767,5410,5.466247689,7830,7.911408392,3455,3.490921583,540,0.545614372,6802,6.872720292,98971,-754,4816,15.9,5.1,10.8,2.2,-20.7,-18.5,3381,13785,24520,20152,8104,8.6,9.4,8.6,74268,46101,43426,2675,74268,99.1,276.9,256.7,112.8,105.6,9.6,8.5,64.42043941,46.43640008,2.818394224,29.25761623,79.45187528,113.5410245,13,100031,13950,13.9,73,1,2,90,75110,27556,30.0,22533,4.8,3615,5.3,3958,7.7,5756,2.2,1653,4
2474,200,8.084074373,270,10.9135004,207,8.367016977,296,11.96443007,292,11.80274859,408,16.49151172,478,19.32093775,236,9.539207761,87,3.516572352,1971,79.66855295,16,0.64672595,259,10.46887631,26,1.050929669,0,0.0,202,8.164915117,2474,-44,0,6.4,4.0,2.4,0.8,-20.4,-19.6,57,561,553,701,259,10.5,16.4,14.2,58943,1092,988,104,58943,78.7,276.9,256.7,112.8,105.6,9.6,8.5,1.610331987,1.160780974,0.070452024,0.731359111,1.986076118,2.838210127,0,2537,727,28.7,74,1,2,100,2050,785,28.3,580,7.5,153,7.4,151,10.9,223,3.2,65,6
2151,217,10.08833101,214,9.948860995,187,8.693630869,231,10.73919107,258,11.9944212,370,17.20130172,393,18.27057183,211,9.809390981,70,3.254300325,1048,48.72152487,41,1.906090191,811,37.70339377,32,1.487680149,1,0.046490005,218,10.13482101,2151,12,0,8.4,14.5,-6.1,7.5,4.2,11.7,143,598,546,393,370,17.2,27.6,25.9,51188,1158,1012,146,51188,68.3,276.9,256.7,112.8,105.6,9.6,8.5,1.400090584,1.009231963,0.061253963,0.635874474,1.726778387,2.467659654,0,2146,645,30.1,75,1,2,105,1754,823,33.8,593,9.7,170,9.5,167,14.8,260,3.9,69,6
